Track Name,Artist Name,Album Name,Playlist,URI
Quién Como Tú,Ana Gabriel,Quién Como tú,SALA DE DESPECHO 🎤,spotify:track:4hfiDzgfMqtcOiUQpZidBQ
Si No Te Hubieras Ido,Marco Antonio Solís,La Historia Continúa...Parte IV,SALA DE DESPECHO 🎤,spotify:track:3l1ZanpJ3jFQZMqATizqfE
Si No Te Hubieras Ido,Marco Antonio Solís,La Historia Continúa...Parte IV,SALA DE DESPECHO 🎤,spotify:track:3l1ZanpJ3jFQZMqATizqfE
Invéntame,Marco Antonio Solís,Trozos De Mi Alma,SALA DE DESPECHO 🎤,spotify:track:1nwdRwqxMlKl3c7Qh8KsrG
Invéntame,Marco Antonio Solís,Trozos De Mi Alma,SALA DE DESPECHO 🎤,spotify:track:1nwdRwqxMlKl3c7Qh8KsrG
Mi Eterno Amor Secreto - En Vivo,Carín León,"Encerrados Pero Enfiestados, Vol. 2 (En Vivo)",SALA DE DESPECHO 🎤,spotify:track:1nWEVcvYkpfVFxSfAOkaW5
Mi Eterno Amor Secreto - En Vivo,Carín León,"Encerrados Pero Enfiestados, Vol. 2 (En Vivo)",SALA DE DESPECHO 🎤,spotify:track:1nWEVcvYkpfVFxSfAOkaW5
"Lo Pasado, Pasado",José José,Lo Pasado Pasado,SALA DE DESPECHO 🎤,spotify:track:0N0MCLSnB3318RzJLVLtXt
"Lo Pasado, Pasado",José José,Lo Pasado Pasado,SALA DE DESPECHO 🎤,spotify:track:0N0MCLSnB3318RzJLVLtXt
Ya Lo Pasado Pasado (En Vivo) - En el Palacio de Bellas Artes,Juan Gabriel,En el Palacio de Bellas Artes,SALA DE DESPECHO 🎤,spotify:track:7eKmHetQhMzcBF3rOj3SuO
Ya Lo Pasado Pasado (En Vivo) - En el Palacio de Bellas Artes,Juan Gabriel,En el Palacio de Bellas Artes,SALA DE DESPECHO 🎤,spotify:track:7eKmHetQhMzcBF3rOj3SuO
Ya Lo Sé Que Tú Te Vas (En Vivo) - En el Palacio de Bellas Artes,Juan Gabriel,En el Palacio de Bellas Artes,SALA DE DESPECHO 🎤,spotify:track:5jXdhvh4NDYjmITSp4B0xt
Ya Lo Sé Que Tú Te Vas (En Vivo) - En el Palacio de Bellas Artes,Juan Gabriel,En el Palacio de Bellas Artes,SALA DE DESPECHO 🎤,spotify:track:5jXdhvh4NDYjmITSp4B0xt
Todo Cambió - 4 Latidos Tour - En Vivo,Camila,4 Latidos Tour - En Vivo,SALA DE DESPECHO 🎤,spotify:track:2nsMmrGQJP8ofiaXz0S5GK
Todo Cambió - 4 Latidos Tour - En Vivo,Camila,4 Latidos Tour - En Vivo,SALA DE DESPECHO 🎤,spotify:track:2nsMmrGQJP8ofiaXz0S5GK
Amigos No por Favor (Primera Fila) - En Vivo,Yuridia,Amigos No por Favor (Primera Fila) [En Vivo],SALA DE DESPECHO 🎤,spotify:track:7byP4Tul1sLESm3OsC6pO0
Amigos No por Favor (Primera Fila) - En Vivo,Yuridia,Amigos No por Favor (Primera Fila) [En Vivo],SALA DE DESPECHO 🎤,spotify:track:7byP4Tul1sLESm3OsC6pO0
Quédate Conmigo Esta Noche - En Vivo,Rocío Dúrcal,El Concierto ... En Vivo,SALA DE DESPECHO 🎤,spotify:track:6DWekHAwUnaXbFXjADN7AS
Quédate Conmigo Esta Noche - En Vivo,Rocío Dúrcal,El Concierto ... En Vivo,SALA DE DESPECHO 🎤,spotify:track:6DWekHAwUnaXbFXjADN7AS
La Gata Bajo la Lluvia - En Vivo,Rocío Dúrcal,El Concierto ... En Vivo,SALA DE DESPECHO 🎤,spotify:track:7FOhNrSlr4YOUeRF99v9zU
La Gata Bajo la Lluvia - En Vivo,Rocío Dúrcal,El Concierto ... En Vivo,SALA DE DESPECHO 🎤,spotify:track:7FOhNrSlr4YOUeRF99v9zU
Como Tu Mujer - En Vivo,Rocío Dúrcal,El Concierto ... En Vivo,SALA DE DESPECHO 🎤,spotify:track:22jyRjKzzIETOQUPfg5WDz
Como Tu Mujer - En Vivo,Rocío Dúrcal,El Concierto ... En Vivo,SALA DE DESPECHO 🎤,spotify:track:22jyRjKzzIETOQUPfg5WDz
Qué Agonía,Yuridia,Pa' Luego Es Tarde,SALA DE DESPECHO 🎤,spotify:track:4H6o1bxKRGzmsE0vzo968m
Qué Agonía,Yuridia,Pa' Luego Es Tarde,SALA DE DESPECHO 🎤,spotify:track:4H6o1bxKRGzmsE0vzo968m
Tu Falta De Querer,Mon Laferte,Mon Laferte (Vol. 1),SALA DE DESPECHO 🎤,spotify:track:4skuEIloXWuxxgekKupkEH
Tu Falta De Querer,Mon Laferte,Mon Laferte (Vol. 1),SALA DE DESPECHO 🎤,spotify:track:4skuEIloXWuxxgekKupkEH
Maldita Primavera,Yuri,La Más Completa Colección,SALA DE DESPECHO 🎤,spotify:track:003vN6fVjR9As543PnVQJk
Maldita Primavera,Yuri,La Más Completa Colección,SALA DE DESPECHO 🎤,spotify:track:003vN6fVjR9As543PnVQJk
El Sol No Regresa,La Quinta Estacion,Flores De Alquiler,SALA DE DESPECHO 🎤,spotify:track:2awKQgW88iq9jFM54VaCAp
El Sol No Regresa,La Quinta Estacion,Flores De Alquiler,SALA DE DESPECHO 🎤,spotify:track:2awKQgW88iq9jFM54VaCAp
Quítame Ese Hombre Del Corazón - Norteña Version,Pilar Montenegro,La Historia De Los Exitos Pop A La Mexicana (Version Mexico),SALA DE DESPECHO 🎤,spotify:track:1JffhRkcjxOEN2fDDVWCHA
Quítame Ese Hombre Del Corazón - Norteña Version,Pilar Montenegro,La Historia De Los Exitos Pop A La Mexicana (Version Mexico),SALA DE DESPECHO 🎤,spotify:track:1JffhRkcjxOEN2fDDVWCHA
No Me Queda Más,Selena,Amor Prohibido,SALA DE DESPECHO 🎤,spotify:track:2stxwFkmW2kZ6SuyJGO5q8
No Me Queda Más,Selena,Amor Prohibido,SALA DE DESPECHO 🎤,spotify:track:2stxwFkmW2kZ6SuyJGO5q8
Tu Dama de Hierro,Marisela,15 Éxitos de Marisela Vol. 2,SALA DE DESPECHO 🎤,spotify:track:0PanjuWPniwRZpU2SkMDtF
Tu Dama de Hierro,Marisela,15 Éxitos de Marisela Vol. 2,SALA DE DESPECHO 🎤,spotify:track:0PanjuWPniwRZpU2SkMDtF
Detrás de Mi Ventana,Yuri,NUEVA ERA,SALA DE DESPECHO 🎤,spotify:track:0vhOhQerNeK037EpSmphzb
Detrás de Mi Ventana,Yuri,NUEVA ERA,SALA DE DESPECHO 🎤,spotify:track:0vhOhQerNeK037EpSmphzb
Basta Ya - Pop,Jenni Rivera,Joyas Prestadas - Pop,SALA DE DESPECHO 🎤,spotify:track:726JxH4rjuSfeYjtZBKp5w
Basta Ya - Pop,Jenni Rivera,Joyas Prestadas - Pop,SALA DE DESPECHO 🎤,spotify:track:726JxH4rjuSfeYjtZBKp5w
Mudanzas - En Vivo Desde Arena CDMX,Lupita D'Alessio,Aquí Estoy Yo (En Vivo Desde Arena CDMX),SALA DE DESPECHO 🎤,spotify:track:7vhmulO6pyVyuK1XpH1tVI
Mudanzas - En Vivo Desde Arena CDMX,Lupita D'Alessio,Aquí Estoy Yo (En Vivo Desde Arena CDMX),SALA DE DESPECHO 🎤,spotify:track:7vhmulO6pyVyuK1XpH1tVI
Sin Él,Marisela,15 Éxitos de Marisela Vol. 2,SALA DE DESPECHO 🎤,spotify:track:4vwNVm3Jrdj7G9w5XJX4x3
Sin Él,Marisela,15 Éxitos de Marisela Vol. 2,SALA DE DESPECHO 🎤,spotify:track:4vwNVm3Jrdj7G9w5XJX4x3
De Mi Enamórate,Daniela Romo,Mujer De Todos Mujer De Nadie,SALA DE DESPECHO 🎤,spotify:track:2YpdOz01cVBMRfhdAELdLi
De Mi Enamórate,Daniela Romo,Mujer De Todos Mujer De Nadie,SALA DE DESPECHO 🎤,spotify:track:2YpdOz01cVBMRfhdAELdLi
Si Una Vez,Selena,Amor Prohibido,SALA DE DESPECHO 🎤,spotify:track:4oM7ClXSB9DNmq83thDmXj
Si Una Vez,Selena,Amor Prohibido,SALA DE DESPECHO 🎤,spotify:track:4oM7ClXSB9DNmq83thDmXj
La Llamada - 1993 Version,Selena y los Dinos,Lo Mejor De…,SALA DE DESPECHO 🎤,spotify:track:3vfzoJp2FkHSQ0Q1hymWIr
La Llamada - 1993 Version,Selena y los Dinos,Lo Mejor De…,SALA DE DESPECHO 🎤,spotify:track:3vfzoJp2FkHSQ0Q1hymWIr
Todo Mi Amor,Paulina Rubio,Border Girl,SALA DE DESPECHO 🎤,spotify:track:099lR7Nk98XlEzGW1ByRci
Todo Mi Amor,Paulina Rubio,Border Girl,SALA DE DESPECHO 🎤,spotify:track:099lR7Nk98XlEzGW1ByRci
Celos,Daniela Romo,Daniela Romo,SALA DE DESPECHO 🎤,spotify:track:4RjEM3PPICm6ng7ZITXZgG
Celos,Daniela Romo,Daniela Romo,SALA DE DESPECHO 🎤,spotify:track:4RjEM3PPICm6ng7ZITXZgG
"Mi error, mi fantasía",Edith Márquez,Frente a ti,SALA DE DESPECHO 🎤,spotify:track:4fQgdmcUMqmlhhSjQdMHTE
"Mi error, mi fantasía",Edith Márquez,Frente a ti,SALA DE DESPECHO 🎤,spotify:track:4fQgdmcUMqmlhhSjQdMHTE
Mi Vida,DLD,"José José, Un Tributo 1 & 2",SALA DE DESPECHO 🎤,spotify:track:4f6bE40jl7zuFJ3cOCwaI1
Mi Vida,DLD,"José José, Un Tributo 1 & 2",SALA DE DESPECHO 🎤,spotify:track:4f6bE40jl7zuFJ3cOCwaI1
Este Corazón,RBD,Nuestro Amor,SALA DE DESPECHO 🎤,spotify:track:0bMVCO35RJiUhAfvFsLjIF
Este Corazón,RBD,Nuestro Amor,SALA DE DESPECHO 🎤,spotify:track:0bMVCO35RJiUhAfvFsLjIF
Popurri Juan Gabriel Medley,Pandora,Solo Lo Mejor - 20 Exitos,SALA DE DESPECHO 🎤,spotify:track:2HtaztxlMW5bPI7ddDSXDd
Popurri Juan Gabriel Medley,Pandora,Solo Lo Mejor - 20 Exitos,SALA DE DESPECHO 🎤,spotify:track:2HtaztxlMW5bPI7ddDSXDd
Lamento Boliviano,Los Enanitos Verdes,Big Bang,SALA DE DESPECHO 🎤,spotify:track:6Pur3hWy6Nzc27ilmsp5HA
Lamento Boliviano,Los Enanitos Verdes,Big Bang,SALA DE DESPECHO 🎤,spotify:track:6Pur3hWy6Nzc27ilmsp5HA
Obertura - Canta Corazón - En Vivo,Alejandro Fernández,Mexico Madrid En Directo Y Sin Escalas,SALA DE DESPECHO 🎤,spotify:track:0wWNulTZDDnNLIhF51fruU
Obertura - Canta Corazón - En Vivo,Alejandro Fernández,Mexico Madrid En Directo Y Sin Escalas,SALA DE DESPECHO 🎤,spotify:track:0wWNulTZDDnNLIhF51fruU
Rata De Dos Patas,Paquita La Del Barrio,Taco Placero,SALA DE DESPECHO 🎤,spotify:track:2okIVxq5V9JDpATsGA3t36
Rata De Dos Patas,Paquita La Del Barrio,Taco Placero,SALA DE DESPECHO 🎤,spotify:track:2okIVxq5V9JDpATsGA3t36
Lo Que Tenías Conmigo - En Vivo,María José,Conexión (En Vivo),SALA DE DESPECHO 🎤,spotify:track:2RBAH2TuxiVw5SaRiXYWwf
Lo Que Tenías Conmigo - En Vivo,María José,Conexión (En Vivo),SALA DE DESPECHO 🎤,spotify:track:2RBAH2TuxiVw5SaRiXYWwf
Me equivoqué,María José,María José,SALA DE DESPECHO 🎤,spotify:track:0mjwigpuvO4IAAMtoNoUyQ
Me equivoqué,María José,María José,SALA DE DESPECHO 🎤,spotify:track:0mjwigpuvO4IAAMtoNoUyQ
Así No Te Amará Jamás,Amanda Miguel,El Sonido Vol. 1,SALA DE DESPECHO 🎤,spotify:track:0hTao6s03MkTStWfxAmnGk
Así No Te Amará Jamás,Amanda Miguel,El Sonido Vol. 1,SALA DE DESPECHO 🎤,spotify:track:0hTao6s03MkTStWfxAmnGk
La Ocasión para Amarnos,María José,Amante de Lo Bueno,SALA DE DESPECHO 🎤,spotify:track:7E9DL5KLTQH6uxdmnwN4GS
La Ocasión para Amarnos,María José,Amante de Lo Bueno,SALA DE DESPECHO 🎤,spotify:track:7E9DL5KLTQH6uxdmnwN4GS
Mi Credo,K-Paz De La Sierra,Una Historia,SALA DE DESPECHO 🎤,spotify:track:5HGxHBnvkOoYIa96sw6VMs
Mi Credo,K-Paz De La Sierra,Una Historia,SALA DE DESPECHO 🎤,spotify:track:5HGxHBnvkOoYIa96sw6VMs
Desvelado,Bobby Pulido,Desvelado,SALA DE DESPECHO 🎤,spotify:track:2JJSGhPpATm8lXeYjD95fw
Desvelado,Bobby Pulido,Desvelado,SALA DE DESPECHO 🎤,spotify:track:2JJSGhPpATm8lXeYjD95fw
Mi Credo,Pepe Aguilar,Enamorado,SALA DE DESPECHO 🎤,spotify:track:5Vxljqkfn3oCQrArbRjXXQ
Mi Credo,Pepe Aguilar,Enamorado,SALA DE DESPECHO 🎤,spotify:track:5Vxljqkfn3oCQrArbRjXXQ
No Debes Jugar - Remastered,Selena,Ones,SALA DE DESPECHO 🎤,spotify:track:4lY6l6jNTkoUGlNJ0AIU6K
No Debes Jugar - Remastered,Selena,Ones,SALA DE DESPECHO 🎤,spotify:track:4lY6l6jNTkoUGlNJ0AIU6K
Vuélveme A Querer,Cristian Castro,Primer Amor Los Éxitos,SALA DE DESPECHO 🎤,spotify:track:1PkTGKasoP8iuXad5LfQqz
Vuélveme A Querer,Cristian Castro,Primer Amor Los Éxitos,SALA DE DESPECHO 🎤,spotify:track:1PkTGKasoP8iuXad5LfQqz
"Ni Contigo, Ni Sin Ti",Pepe Aguilar,Pepe Aguilar te Acompaña en Navidad,SALA DE DESPECHO 🎤,spotify:track:6eIyYAySNu4qIyi7gYCjHF
"Ni Contigo, Ni Sin Ti",Pepe Aguilar,Pepe Aguilar te Acompaña en Navidad,SALA DE DESPECHO 🎤,spotify:track:6eIyYAySNu4qIyi7gYCjHF
Miedo,Pepe Aguilar,No Soy de Nadie,SALA DE DESPECHO 🎤,spotify:track:4X3lczz7qoWrQ87By59sPu
Miedo,Pepe Aguilar,No Soy de Nadie,SALA DE DESPECHO 🎤,spotify:track:4X3lczz7qoWrQ87By59sPu
Si Quieres Verme Llorar (Primera Fila) - En Vivo,Yuridia,Primera Fila (En Vivo),SALA DE DESPECHO 🎤,spotify:track:29oVOBNg0Udn2Os3Po8G0X
Si Quieres Verme Llorar (Primera Fila) - En Vivo,Yuridia,Primera Fila (En Vivo),SALA DE DESPECHO 🎤,spotify:track:29oVOBNg0Udn2Os3Po8G0X
Hasta Que Te Conocí - En Vivo [Desde el Instituto Nacional de Bellas Artes],Juan Gabriel,Lo Mejor en Bellas Artes - 40 Aniversario,SALA DE DESPECHO 🎤,spotify:track:6hNkhvhy5ersmVRGFTuIps
Hasta Que Te Conocí - En Vivo [Desde el Instituto Nacional de Bellas Artes],Juan Gabriel,Lo Mejor en Bellas Artes - 40 Aniversario,SALA DE DESPECHO 🎤,spotify:track:6hNkhvhy5ersmVRGFTuIps
Ya Lo Sé Que Tú Te Vas,Natalia Jiménez,México de Mi Corazón,SALA DE DESPECHO 🎤,spotify:track:4NU4aMYuFTv9xTizymCKek
Ya Lo Sé Que Tú Te Vas,Natalia Jiménez,México de Mi Corazón,SALA DE DESPECHO 🎤,spotify:track:4NU4aMYuFTv9xTizymCKek
Ardiente Tentación - Live,Sentidos Opuestos,En Vivo,SALA DE DESPECHO 🎤,spotify:track:4pzHViNr0DC6UZPBwxxcz7
Ardiente Tentación - Live,Sentidos Opuestos,En Vivo,SALA DE DESPECHO 🎤,spotify:track:4pzHViNr0DC6UZPBwxxcz7
Alucinado - En vivo,Yahir,Zona Preferente (En Vivo),SALA DE DESPECHO 🎤,spotify:track:2nBXOQJ0UhKgGyAQTDJWte
Alucinado - En vivo,Yahir,Zona Preferente (En Vivo),SALA DE DESPECHO 🎤,spotify:track:2nBXOQJ0UhKgGyAQTDJWte
"No Soy el Aire - ""Viva Tour"" (En Vivo)",Thalia,"Thalia ""Viva Tour"" (En Vivo)",SALA DE DESPECHO 🎤,spotify:track:0SOvUFVMC44wWMXyz3TUMg
"No Soy el Aire - ""Viva Tour"" (En Vivo)",Thalia,"Thalia ""Viva Tour"" (En Vivo)",SALA DE DESPECHO 🎤,spotify:track:0SOvUFVMC44wWMXyz3TUMg
Un Nuevo Amor,María José,Amante de Lo Bueno,SALA DE DESPECHO 🎤,spotify:track:0BVCEJJFVsb8nrQGI11Dj2
Un Nuevo Amor,María José,Amante de Lo Bueno,SALA DE DESPECHO 🎤,spotify:track:0BVCEJJFVsb8nrQGI11Dj2
De Color De Rosa,Mentiras: La Serie,Mentiras: La Serie (Music from the Original TV Series),SALA DE DESPECHO 🎤,spotify:track:29Xfj1s53QYHFeJnQSTo0b
De Color De Rosa,Mentiras: La Serie,Mentiras: La Serie (Music from the Original TV Series),SALA DE DESPECHO 🎤,spotify:track:29Xfj1s53QYHFeJnQSTo0b
Mentiras,Daniela Romo,Coleccion Suprema,SALA DE DESPECHO 🎤,spotify:track:1rzbw9C6dfXwsikiMFFGiC
Mentiras,Daniela Romo,Coleccion Suprema,SALA DE DESPECHO 🎤,spotify:track:1rzbw9C6dfXwsikiMFFGiC
Las Mil y una Noches - Primera Fila Flans (En Vivo),"Ilse, Ivonne y Mimi",Primera Fila Flans,SALA DE DESPECHO 🎤,spotify:track:3V47MeZFqKMxBlxaF3wqRq
Las Mil y una Noches - Primera Fila Flans (En Vivo),"Ilse, Ivonne y Mimi",Primera Fila Flans,SALA DE DESPECHO 🎤,spotify:track:3V47MeZFqKMxBlxaF3wqRq
La Mujer Que No Soñe,Eduardo Capetillo,Alcanzar Una Estrella,SALA DE DESPECHO 🎤,spotify:track:0EWhcAfjdzZWIWij8NzKpj
La Mujer Que No Soñe,Eduardo Capetillo,Alcanzar Una Estrella,SALA DE DESPECHO 🎤,spotify:track:0EWhcAfjdzZWIWij8NzKpj
En Cada Canción,Flavio Cesar,Flavio César,SALA DE DESPECHO 🎤,spotify:track:4axMsRdirXcecfwWcTmhTA
En Cada Canción,Flavio Cesar,Flavio César,SALA DE DESPECHO 🎤,spotify:track:4axMsRdirXcecfwWcTmhTA
Uneme,Juan Pablo Manzanero,Llevame Al Fondo De Ti,SALA DE DESPECHO 🎤,spotify:track:6K6nFx99Vj18jE8ZtrVrFa
Uneme,Juan Pablo Manzanero,Llevame Al Fondo De Ti,SALA DE DESPECHO 🎤,spotify:track:6K6nFx99Vj18jE8ZtrVrFa
En Mil Pedazos,Antonio,Grandes Éxitos,SALA DE DESPECHO 🎤,spotify:track:2AixeQ8oHpniT4VZYoDcgR
En Mil Pedazos,Antonio,Grandes Éxitos,SALA DE DESPECHO 🎤,spotify:track:2AixeQ8oHpniT4VZYoDcgR
Ay Amor - Primera Fila Flans [En Vivo],"Ilse, Ivonne y Mimi",Primera Fila Flans,SALA DE DESPECHO 🎤,spotify:track:46KUdszLcvk1IvQaoo9EFq
Ay Amor - Primera Fila Flans [En Vivo],"Ilse, Ivonne y Mimi",Primera Fila Flans,SALA DE DESPECHO 🎤,spotify:track:46KUdszLcvk1IvQaoo9EFq
20 Millas - Primera Fila Flans (En Vivo),"Ilse, Ivonne y Mimi",Primera Fila Flans,SALA DE DESPECHO 🎤,spotify:track:6c2MLb2NU1KzL5EIcrWCb9
20 Millas - Primera Fila Flans (En Vivo),"Ilse, Ivonne y Mimi",Primera Fila Flans,SALA DE DESPECHO 🎤,spotify:track:6c2MLb2NU1KzL5EIcrWCb9
Hoy por Ti - Primera Fila Flans (En Vivo),"Ilse, Ivonne y Mimi",Primera Fila Flans,SALA DE DESPECHO 🎤,spotify:track:3pyrHs4pW4lVIpG9ptBHyA
Hoy por Ti - Primera Fila Flans (En Vivo),"Ilse, Ivonne y Mimi",Primera Fila Flans,SALA DE DESPECHO 🎤,spotify:track:3pyrHs4pW4lVIpG9ptBHyA
Ingrato Amor,Postdata,Mi Libertad,SALA DE DESPECHO 🎤,spotify:track:4eg9N1yXnGPh7BvZb5vVKv
Ingrato Amor,Postdata,Mi Libertad,SALA DE DESPECHO 🎤,spotify:track:4eg9N1yXnGPh7BvZb5vVKv
Maldita Primavera (feat. Yuri) - En Vivo,Pandora,Inesperado Tour (En Vivo),SALA DE DESPECHO 🎤,spotify:track:3dwLkEDltAk6M1rf3lMHPv
Maldita Primavera (feat. Yuri) - En Vivo,Pandora,Inesperado Tour (En Vivo),SALA DE DESPECHO 🎤,spotify:track:3dwLkEDltAk6M1rf3lMHPv
Sin Él / Quién Eres Tú (feat. Pandora) - En Vivo,Yuri,Celebrando a una Leyenda (En Vivo),SALA DE DESPECHO 🎤,spotify:track:37JQg5s5irz84UKxnvgi55
Sin Él / Quién Eres Tú (feat. Pandora) - En Vivo,Yuri,Celebrando a una Leyenda (En Vivo),SALA DE DESPECHO 🎤,spotify:track:37JQg5s5irz84UKxnvgi55
Si Esto No Es Amor,Grupo H20,Knock Out,SALA DE DESPECHO 🎤,spotify:track:61CHlgEYLhGlPojMmL5E7h
Si Esto No Es Amor,Grupo H20,Knock Out,SALA DE DESPECHO 🎤,spotify:track:61CHlgEYLhGlPojMmL5E7h
Tsunami,Cumbia Drive,Tsunami,Cumbia Drive,spotify:track:4yqV58N8IwFToSyuOr7a8I
Tsunami,Cumbia Drive,Tsunami,Cumbia Drive,spotify:track:4yqV58N8IwFToSyuOr7a8I
Animals,Cumbia Drive,ElectroCumbia,Cumbia Drive,spotify:track:08YQPmOZsslO2B5W33NISZ
Animals,Cumbia Drive,ElectroCumbia,Cumbia Drive,spotify:track:08YQPmOZsslO2B5W33NISZ
Ping Pong,Cumbia Drive,ElectroCumbia,Cumbia Drive,spotify:track:6h3jsh4nv4qHMXnsJhD6da
Ping Pong,Cumbia Drive,ElectroCumbia,Cumbia Drive,spotify:track:6h3jsh4nv4qHMXnsJhD6da
Tremor,Cumbia Drive,ElectroCumbia,Cumbia Drive,spotify:track:0ztTTOWE467bRZ0w0liPoV
Tremor,Cumbia Drive,ElectroCumbia,Cumbia Drive,spotify:track:0ztTTOWE467bRZ0w0liPoV
The Sand Storm,Cumbia Drive,ElectroCumbia,Cumbia Drive,spotify:track:0aQmarPuyv8hBjMLc0sB3D
The Sand Storm,Cumbia Drive,ElectroCumbia,Cumbia Drive,spotify:track:0aQmarPuyv8hBjMLc0sB3D
Rattle,Cumbia Drive,ElectroCumbia,Cumbia Drive,spotify:track:4yiqv0fkxWjU7DJ9tzW403
Rattle,Cumbia Drive,ElectroCumbia,Cumbia Drive,spotify:track:4yiqv0fkxWjU7DJ9tzW403
Astronomia,Cumbia Drive,Astronomia,Cumbia Drive,spotify:track:5hOIicOr4t5cuy1oB5Jwse
Astronomia,Cumbia Drive,Astronomia,Cumbia Drive,spotify:track:5hOIicOr4t5cuy1oB5Jwse
Tusa,Cumbia Drive,Tusa,Cumbia Drive,spotify:track:5jP61UTkrXvosTxG6cWMjk
Tusa,Cumbia Drive,Tusa,Cumbia Drive,spotify:track:5jP61UTkrXvosTxG6cWMjk
Dance monkey,Cumbia Drive,Dance monkey,Cumbia Drive,spotify:track:7vGju2O4LYSNwHVlTlxjh8
Dance monkey,Cumbia Drive,Dance monkey,Cumbia Drive,spotify:track:7vGju2O4LYSNwHVlTlxjh8
Yummy,Cumbia Drive,Yummy,Cumbia Drive,spotify:track:5c6v0l77mIUcvUXCBFtjkZ
Yummy,Cumbia Drive,Yummy,Cumbia Drive,spotify:track:5c6v0l77mIUcvUXCBFtjkZ
Stranger Things (Versión Cumbia),Cumbia Drive,Stranger Things (Versión Cumbia),Cumbia Drive,spotify:track:44xuds12NIakj4S9jcGKFZ
Stranger Things (Versión Cumbia),Cumbia Drive,Stranger Things (Versión Cumbia),Cumbia Drive,spotify:track:44xuds12NIakj4S9jcGKFZ
Ritmo,Cumbia Drive,Ritmo,Cumbia Drive,spotify:track:1aeAI4MLbIlMvnTyNtPmYF
Ritmo,Cumbia Drive,Ritmo,Cumbia Drive,spotify:track:1aeAI4MLbIlMvnTyNtPmYF
Olha a Explosão,Cumbia Drive,Olha a Explosão,Cumbia Drive,spotify:track:5YJbE4y0KVs6hLwIY3fShx
Olha a Explosão,Cumbia Drive,Olha a Explosão,Cumbia Drive,spotify:track:5YJbE4y0KVs6hLwIY3fShx
Años Luz,Cumbia Drive,Años Luz,Cumbia Drive,spotify:track:4lrZSpwjDq3N9TUz2heqWG
Años Luz,Cumbia Drive,Años Luz,Cumbia Drive,spotify:track:4lrZSpwjDq3N9TUz2heqWG
La Cumbia de Game of Thrones,Cumbia Drive,La Cumbia de Game of Thrones,Cumbia Drive,spotify:track:3NLbWkiYkmAyZSKfZZ70gW
La Cumbia de Game of Thrones,Cumbia Drive,La Cumbia de Game of Thrones,Cumbia Drive,spotify:track:3NLbWkiYkmAyZSKfZZ70gW
Almorzando Con Mirtha Legrand,Cumbia Drive,Almorzando Con Mirtha Legrand,Cumbia Drive,spotify:track:5ZMurR09OIhKFMTG9Kqvip
Almorzando Con Mirtha Legrand,Cumbia Drive,Almorzando Con Mirtha Legrand,Cumbia Drive,spotify:track:5ZMurR09OIhKFMTG9Kqvip
"The Imperial March, Darth Vader's Theme (Versión Cumbia)",Cumbia Drive,"The Imperial March, Darth Vader's Theme (Versión Cumbia)",Cumbia Drive,spotify:track:1AhFmxEhXavoJYlmFrnrSR
"The Imperial March, Darth Vader's Theme (Versión Cumbia)",Cumbia Drive,"The Imperial March, Darth Vader's Theme (Versión Cumbia)",Cumbia Drive,spotify:track:1AhFmxEhXavoJYlmFrnrSR
Clint Eastwood,Cumbia Drive,Greatest Hits Vol.1,Cumbia Drive,spotify:track:1aixNi2NkvV6GxnaSQpFxd
Clint Eastwood,Cumbia Drive,Greatest Hits Vol.1,Cumbia Drive,spotify:track:1aixNi2NkvV6GxnaSQpFxd
Sorry,Cumbia Drive,Greatest Hits Vol.1,Cumbia Drive,spotify:track:733uFwIs8AXQtvSdIPuk0a
Sorry,Cumbia Drive,Greatest Hits Vol.1,Cumbia Drive,spotify:track:733uFwIs8AXQtvSdIPuk0a
Safe and Sound,Cumbia Drive,Greatest Hits Vol.1,Cumbia Drive,spotify:track:1kPEBpEpGXsZUvvi7RgwFK
Safe and Sound,Cumbia Drive,Greatest Hits Vol.1,Cumbia Drive,spotify:track:1kPEBpEpGXsZUvvi7RgwFK
24k Magic,Cumbia Drive,Greatest Hits Vol.1,Cumbia Drive,spotify:track:46oUXWOZbL9pE31z5zqcvm
24k Magic,Cumbia Drive,Greatest Hits Vol.1,Cumbia Drive,spotify:track:46oUXWOZbL9pE31z5zqcvm
"Avengers, Infinity War (Version Cumbia)",Cumbia Drive,"Avengers, Infinity War (Version Cumbia)",Cumbia Drive,spotify:track:4m0xiqd12kEu0OYsxwyeze
"Avengers, Infinity War (Version Cumbia)",Cumbia Drive,"Avengers, Infinity War (Version Cumbia)",Cumbia Drive,spotify:track:4m0xiqd12kEu0OYsxwyeze
Close to me,Cumbia Drive,Greatest Hits Vol.2,Cumbia Drive,spotify:track:4052P2Z8OMHl33bU1ln9oi
Close to me,Cumbia Drive,Greatest Hits Vol.2,Cumbia Drive,spotify:track:4052P2Z8OMHl33bU1ln9oi
Astronomia - Coffin Dance - (Versión Cumbia),Cumbia Drive,Astronomia - Coffin Dance (Versión Cumbia),Cumbia Drive,spotify:track:2MCl5Fc6S86IW482h55jza
Astronomia - Coffin Dance - (Versión Cumbia),Cumbia Drive,Astronomia - Coffin Dance (Versión Cumbia),Cumbia Drive,spotify:track:2MCl5Fc6S86IW482h55jza
Should I Stay or Should I Go,Cumbia Drive,Greatest Hits Vol.2,Cumbia Drive,spotify:track:2EDlON6x9qcrSyWF9zY9fs
